MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Total Bath,Total Porch SF
20,RL,70.0,8402,Pave,Reg,Lvl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,1120.0,GasA,Ex,Y,SBrkr,1120,3,1,TA,6,Typ,0,NA,0,NA,0.0,0.0,NA,NA,Y,0,0,0,12,2007,New,147000,1.0,30
70,RL,63.0,4000,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,531.0,GasA,TA,Y,SBrkr,1098,2,1,TA,5,Typ,1,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,0,0,6,2007,WD ,148500,2.0,0
160,RM,32.0,3363,Pave,Reg,Lvl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,976.0,GasA,Ex,Y,SBrkr,1708,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,0,0,4,2006,WD ,130000,2.0,40
20,RL,94.0,13615,Pave,IR1,HLS,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,1802.0,GasA,Ex,Y,SBrkr,1802,3,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,0,0,6,2007,WD ,372000,2.5,105
120,RL,43.0,3013,Pave,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,1362.0,GasA,Ex,Y,SBrkr,1506,2,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142,0,0,4,2006,WD ,213490,2.0,20
20,RL,44.0,17485,Pave,IR2,Lvl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,1508.0,GasA,Ex,Y,SBrkr,1508,1,1,Gd,5,Typ,2,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,0,0,1,2010,Con,308030,2.0,0
20,RL,107.5,23730,Pave,IR2,Lvl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,1840.0,GasA,Ex,Y,SBrkr,2032,3,1,Gd,7,Typ,0,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,0,0,9,2008,WD ,300000,4.0,238
20,RL,79.0,8910,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,655.0,GasA,Ex,Y,SBrkr,1194,3,1,TA,6,Typ,1,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,0,0,7,2006,WD ,159500,1.5,192
160,RM,24.0,2522,Pave,Reg,Lvl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,970.0,GasA,Ex,Y,SBrkr,1709,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,0,0,4,2006,WD ,137500,2.0,40
20,RL,73.0,8688,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,1616.0,GasA,Ex,Y,SBrkr,1616,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,0,0,4,2006,WD ,232000,2.0,59
30,RM,59.9,6291,Grvl,IR1,Lvl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,768.0,GasA,TA,Y,SBrkr,768,1,1,TA,4,Typ,0,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,0,0,0,7,2008,WD ,93850,1.0,84
30,RL,90.6,17529,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,872.0,GasA,Fa,N,FuseF,872,2,1,Fa,5,Mod,1,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,0,4,2006,WD ,105000,1.0,116
30,RM,60.0,6324,Pave,IR1,Lvl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,520.0,GasA,Fa,N,SBrkr,520,1,1,Fa,4,Typ,0,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,0,5,2008,WD ,68500,1.0,87
90,RL,80.0,11600,Pave,Reg,Lvl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,1105.0,GasA,TA,Y,FuseA,2274,5,2,TA,12,Typ,0,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,1,2010,WD ,154300,2.0,0
50,RM,50.0,7288,Pave,Reg,Lvl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,936.0,GasA,Ex,Y,SBrkr,1601,3,1,TA,6,Typ,0,NA,0,NA,0.0,0.0,NA,NA,N,0,0,0,9,2007,WD ,129850,2.0,176
70,RM,35.0,4571,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,616.0,GasA,Ex,Y,SBrkr,1232,3,1,TA,6,Typ,0,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,280,0,0,6,2007,WD ,114000,1.0,143
20,RL,63.0,17423,Pave,IR1,Lvl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,2216.0,GasA,Ex,Y,SBrkr,2234,1,1,Ex,9,Typ,1,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,0,0,0,7,2009,New,501837,3.0,60
50,RM,100.0,12665,Pave,IR1,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,876.0,GasA,Gd,Y,SBrkr,1416,4,1,TA,7,Typ,1,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,418,0,0,6,2008,WD ,153900,1.5,194
20,RL,60.0,9000,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,864.0,GasA,Gd,Y,SBrkr,864,3,1,TA,5,Typ,0,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,0,7,2009,WD ,130000,1.0,0
120,RM,32.0,4500,Pave,Reg,Lvl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,1189.0,GasA,Ex,Y,SBrkr,1189,2,1,TA,4,Typ,0,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,0,0,4,2008,WD ,160500,3.0,122
120,RL,48.0,6373,Pave,Reg,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,1666.0,GasA,Ex,Y,SBrkr,1666,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,228,0,0,6,2006,New,310090,3.0,75
20,RL,67.0,10083,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,Gd,TA,No,1176.0,GasA,Ex,Y,SBrkr,1200,2,1,Gd,5,Typ,0,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,0,0,0,8,2009,WD ,184900,3.0,41
20,RL,70.0,13300,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,928.0,GasA,TA,Y,SBrkr,928,2,1,TA,4,Typ,0,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261,0,0,6,2007,WD ,132000,1.0,156
20,RL,80.0,9600,Pave,Reg,Lvl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,1288.0,GasA,TA,Y,SBrkr,1336,3,1,TA,6,Typ,1,Attchd,1969.0,RFn,2.0,502.0,TA,TA,Y,312,0,650,8,2009,WD ,163000,2.5,11
160,FV,30.0,3215,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,600.0,GasA,Ex,Y,SBrkr,1200,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,4,2010,ConLD,155000,2.5,172
80,RL,73.0,11104,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,1427.0,GasA,Gd,Y,SBrkr,1427,4,1,TA,7,Typ,0,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,0,0,0,5,2008,WD ,183000,2.5,216
60,RL,84.5,15295,Pave,IR3,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,860.0,GasA,Ex,Y,SBrkr,1992,3,1,Gd,7,Min2,2,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,0,0,6,2007,WD ,211000,3.5,32
60,RL,70.0,9109,Pave,Reg,Lvl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,754.0,GasA,Ex,Y,SBrkr,1540,3,1,Gd,6,Typ,0,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,140,0,0,10,2009,WD ,184000,3.5,32
90,RL,64.0,7018,Pave,Reg,Bnk,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,1535,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,6,2009,WD ,118858,2.0,0
80,RL,81.2,14112,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,1152.0,GasA,TA,Y,SBrkr,1152,3,1,TA,6,Typ,1,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,227,0,0,4,2010,WD ,180500,2.0,0
120,FV,80.0,3523,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,1141.0,GasA,Ex,Y,SBrkr,1151,2,1,Gd,5,Typ,0,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,0,0,0,2,2007,New,166000,3.0,60
80,RL,88.0,15312,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,1138.0,GasA,Ex,Y,SBrkr,1138,3,1,TA,6,Typ,1,Attchd,1960.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,3,2009,COD,148000,1.5,140
20,RL,74.0,7450,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,894.0,GasA,Gd,Y,SBrkr,1074,2,1,Gd,6,Min1,1,Detchd,1966.0,Unf,2.0,396.0,TA,TA,Y,0,0,0,1,2007,WD ,124000,1.0,72
120,RL,60.0,7313,Pave,Reg,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,1561.0,GasA,Ex,Y,SBrkr,1561,2,1,Ex,6,Typ,1,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,0,0,8,2007,WD ,277500,3.0,47
60,RL,83.0,10019,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,1342.0,GasA,Ex,Y,SBrkr,2726,4,1,Gd,9,Typ,1,Attchd,1995.0,RFn,3.0,725.0,TA,TA,Y,307,0,0,6,2006,WD ,350000,2.5,337
20,RL,53.0,15401,Pave,IR1,HLS,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,1884.0,GasA,Ex,Y,SBrkr,1884,2,1,Ex,7,Typ,1,Attchd,2004.0,Fin,3.0,670.0,TA,TA,Y,214,0,0,9,2008,WD ,387000,3.0,76
30,RL,58.0,9098,Pave,IR1,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,528.0,GasA,Ex,Y,SBrkr,605,2,1,TA,5,Typ,0,NA,0,NA,0.0,0.0,NA,NA,N,0,0,0,7,2007,WD ,86000,2.0,144
20,RL,103.0,16280,Pave,Reg,Lvl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,1426.0,GasA,Ex,Y,SBrkr,1671,3,1,Ex,6,Typ,1,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,280,0,0,5,2008,WD ,290000,4.0,90
30,C (all),72.0,9392,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,245.0,GasA,TA,N,SBrkr,797,2,1,TA,5,Typ,0,NA,0,NA,0.0,0.0,NA,NA,N,0,0,0,9,2009,WD ,44000,1.0,130
60,RL,71.0,12209,Pave,IR1,Lvl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,804.0,GasA,Ex,Y,SBrkr,1961,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125,0,0,6,2009,WD ,215000,3.5,192
190,RL,79.0,13110,Pave,IR1,Lvl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,1153.0,GasA,Ex,Y,SBrkr,1193,2,1,TA,6,Typ,0,Attchd,1972.0,Fin,2.0,501.0,TA,TA,Y,140,0,0,7,2006,WD ,146500,3.0,153
160,FV,49.9,2651,Pave,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,673.0,GasA,Ex,Y,SBrkr,1382,3,1,Gd,6,Typ,0,Detchd,2000.0,Unf,2.0,490.0,TA,TA,Y,153,0,0,4,2006,WD ,165000,3.5,50
50,RM,60.0,8520,Pave,Reg,Lvl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,714.0,GasW,TA,N,SBrkr,2526,5,1,Gd,10,Typ,1,Detchd,1916.0,Unf,1.0,216.0,TA,TA,Y,88,0,0,8,2007,CWD,136000,2.0,15
20,RL,150.2,39384,Pave,IR1,Low,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,1705.0,GasA,Ex,Y,SBrkr,1390,1,1,Ex,4,Min1,2,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0,0,0,10,2006,WD ,252000,2.5,189
160,RL,36.0,2628,Pave,Reg,Lvl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,764.0,GasA,Ex,Y,SBrkr,1626,2,1,Gd,6,Typ,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,0,0,6,2010,WD ,175500,2.5,27
70,RM,57.0,6406,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,690.0,GasA,TA,Y,FuseA,1558,3,1,TA,7,Typ,1,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,10,2009,WD ,150000,1.5,218
20,RL,76.4,12342,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,978.0,GasA,TA,Y,SBrkr,1422,3,1,TA,6,Min1,1,Attchd,1960.0,RFn,1.0,286.0,TA,TA,Y,0,0,600,8,2007,WD ,139900,1.0,36
50,RM,52.0,6240,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,1078.0,GasA,TA,Y,SBrkr,1573,3,1,TA,8,Typ,1,Detchd,1930.0,Unf,2.0,360.0,TA,TA,P,0,0,0,6,2008,WD ,162900,2.0,0
20,RL,87.0,10000,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,1116.0,GasA,TA,Y,SBrkr,1116,3,1,TA,5,Typ,0,Attchd,1962.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,2,2010,WD ,160000,1.5,385
20,RL,67.3,9000,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,GasA,Fa,N,SBrkr,660,2,1,Fa,5,Min2,0,NA,0,NA,0.0,0.0,NA,NA,N,0,0,0,6,2009,WD ,63900,1.0,100
20,RL,80.0,11088,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,TA,TA,PConc,TA,TA,No,1140.0,GasA,Gd,Y,SBrkr,1707,3,1,TA,7,Typ,1,Attchd,1978.0,Fin,2.0,479.0,TA,TA,Y,0,0,0,5,2009,WD ,184000,2.0,0
20,RL,134.0,17755,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,1466.0,GasA,TA,Y,SBrkr,1466,3,1,Fa,6,Typ,2,Attchd,1959.0,Fin,2.0,528.0,TA,TA,Y,0,0,0,11,2006,WD ,149900,1.5,240
120,FV,55.7,4765,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,1614.0,GasA,Ex,Y,SBrkr,1638,2,1,Ex,5,Typ,1,Attchd,2000.0,Fin,2.0,495.0,TA,TA,Y,230,0,0,7,2008,WD ,300000,3.0,68
190,RL,71.5,10532,Pave,Reg,Lvl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,TA,TA,Mn,988.0,GasA,Gd,Y,SBrkr,1721,3,1,TA,7,Mod,2,Basment,1960.0,Unf,2.0,626.0,TA,TA,Y,50,0,0,12,2008,WD ,145000,3.0,84
60,RL,65.0,15426,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,928.0,GasA,Ex,Y,SBrkr,1764,3,1,Gd,7,Typ,0,Attchd,1997.0,RFn,2.0,470.0,TA,TA,Y,276,0,0,8,2009,WD ,231500,3.5,99
30,RL,63.0,13907,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,996.0,GasA,Ex,Y,SBrkr,996,3,1,TA,6,Typ,1,NA,0,NA,0.0,0.0,NA,NA,Y,144,0,0,7,2008,WD ,108000,2.0,0
20,RL,70.0,8750,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,1202.0,GasA,TA,Y,SBrkr,1202,3,1,TA,6,Typ,0,Attchd,1956.0,RFn,1.0,304.0,TA,TA,Y,0,0,0,11,2009,COD,120000,1.5,155
20,RL,69.8,9945,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,988.0,GasA,TA,Y,SBrkr,988,3,1,TA,5,Typ,0,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0,0,0,10,2007,WD ,128500,2.0,0
30,RM,56.0,8960,Pave,Reg,Lvl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,1008.0,GasA,Gd,Y,FuseA,1028,2,1,TA,5,Typ,1,Detchd,1927.0,Unf,2.0,360.0,TA,TA,Y,0,0,0,3,2010,WD ,115000,1.0,130
50,RM,50.0,3500,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,720.0,GasA,TA,Y,SBrkr,1284,2,1,TA,5,Typ,0,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,4,2009,WD ,110000,1.5,35
60,RL,109.8,24572,Pave,IR1,Lvl,Veenker,Norm,Norm,1Fam,2Story,9,3,1977,1977,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,1050.0,Gd,Gd,CBlock,Gd,TA,No,994.0,GasA,TA,Y,SBrkr,2944,3,1,Gd,9,Typ,1,Attchd,1977.0,RFn,3.0,864.0,TA,TA,Y,140,0,0,6,2008,WD ,150000,3.0,86
60,RL,74.0,9056,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,Av,707.0,GasA,Ex,Y,SBrkr,1414,3,1,Gd,6,Typ,1,Attchd,2004.0,Fin,2.0,403.0,TA,TA,Y,100,0,0,10,2006,WD ,178000,2.5,35
70,RL,70.0,12320,Pave,IR1,HLS,Crawfor,Norm,Norm,1Fam,2Story,7,7,1932,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,637.0,GasA,Ex,Y,SBrkr,1609,3,1,Gd,8,Typ,2,2Types,1963.0,Unf,3.0,579.0,TA,TA,Y,0,0,0,5,2006,WD ,199500,1.5,104
60,RL,60.0,8238,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,813.0,GasA,Ex,Y,SBrkr,1525,3,1,TA,6,Typ,1,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,421,0,0,5,2006,WD ,183500,3.5,72
80,RM,75.0,6000,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,624.0,GasA,Ex,Y,SBrkr,1656,3,1,TA,7,Mod,1,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,7,2008,WD ,126000,1.5,280
120,RL,24.0,2529,Pave,Reg,Lvl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1977,1977,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,1055.0,GasA,Fa,Y,SBrkr,1055,2,1,TA,4,Typ,0,Attchd,1977.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,9,2008,WD ,148500,2.0,38
60,RL,60.0,10800,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,7,1939,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,676.0,GasA,Ex,Y,SBrkr,1352,4,1,Gd,7,Typ,0,Detchd,1939.0,Unf,2.0,720.0,TA,TA,Y,187,0,0,8,2009,WD ,149000,2.5,128
